time_s,sta_index,node_id,freq_mhz,inst_rssi_dbm,avg_rssi_dbm
28.839,12,18,2412,-47.2445,-47.2443
28.839,9,15,2412,-64.5956,-64.5956
28.8396,6,12,2412,-48.4045,-48.4044
28.8396,14,20,2412,-39.1516,-39.1508
28.8396,16,22,2412,-58.8378,-58.8388
28.8396,3,9,2412,-48.6713,-48.6713
28.8398,15,21,2412,-57.8111,-57.8106
28.8398,11,17,2412,-46.1079,-46.1075
28.8398,18,24,2412,-51.9819,-51.9815
28.8398,12,18,2412,-47.2445,-47.2443
28.8398,9,15,2412,-64.5956,-64.5956
28.8399,6,12,2412,-48.4045,-48.4044
28.8399,14,20,2412,-39.1516,-39.1509
28.8399,16,22,2412,-58.8377,-58.8387
28.8399,3,9,2412,-48.6713,-48.6713
28.8399,2,8,2412,-62.8205,-62.8204
28.841,6,12,2412,-48.4045,-48.4044
28.841,14,20,2412,-39.1517,-39.151
28.841,16,22,2412,-58.8376,-58.8386
28.841,3,9,2412,-48.6713,-48.6713
28.841,2,8,2412,-62.8205,-62.8204
28.8411,6,12,2412,-48.4045,-48.4044
28.8411,14,20,2412,-39.1517,-39.151
28.8411,16,22,2412,-58.8376,-58.8385
28.8411,3,9,2412,-48.6713,-48.6713
28.8411,2,8,2412,-62.8205,-62.8204
28.8417,6,12,2412,-48.4045,-48.4044
28.8417,14,20,2412,-39.1518,-39.1511
28.8417,16,22,2412,-58.8376,-58.8384
28.8417,3,9,2412,-48.6713,-48.6713
28.8417,2,8,2412,-62.8205,-62.8204
28.8418,6,12,2412,-48.4045,-48.4044
28.8418,14,20,2412,-39.1518,-39.1512
28.8418,16,22,2412,-58.8376,-58.8383
28.8418,3,9,2412,-48.6713,-48.6713
28.8418,2,8,2412,-62.8205,-62.8204
28.8424,6,12,2412,-48.4045,-48.4044
28.8424,14,20,2412,-39.1518,-39.1513
28.8424,16,22,2412,-58.8375,-58.8382
28.8424,3,9,2412,-48.6713,-48.6713
28.8424,2,8,2412,-62.8205,-62.8204
28.8425,15,21,2412,-57.8112,-57.8106
28.8425,11,17,2412,-46.108,-46.1075
28.8425,18,24,2412,-51.982,-51.9816
28.8425,12,18,2412,-47.2445,-47.2444
28.8425,9,15,2412,-64.5956,-64.5956
28.8428,15,21,2412,-57.8112,-57.8107
28.8428,11,17,2412,-46.108,-46.1076
28.8428,18,24,2412,-51.982,-51.9816
28.8428,12,18,2412,-47.2445,-47.2444
28.8428,9,15,2412,-64.5956,-64.5956
28.8434,6,12,2412,-48.4045,-48.4044
28.8434,14,20,2412,-39.1519,-39.1513
28.8434,16,22,2412,-58.8374,-58.8381
28.8434,3,9,2412,-48.6713,-48.6713
28.8437,6,12,2412,-48.4045,-48.4044
28.8437,14,20,2412,-39.152,-39.1514
28.8439,15,21,2412,-57.8113,-57.8107
28.8439,11,17,2412,-46.1081,-46.1076
28.8439,18,24,2412,-51.982,-51.9817
28.8439,12,18,2412,-47.2445,-47.2444
28.8439,9,15,2412,-64.5956,-64.5956
28.8443,6,12,2412,-48.4045,-48.4044
28.8443,14,20,2412,-39.152,-39.1514
28.8443,16,22,2412,-58.8373,-58.8381
28.8443,3,9,2412,-48.6713,-48.6713
28.8445,15,21,2412,-57.8113,-57.8108
28.8445,11,17,2412,-46.1081,-46.1077
28.8445,18,24,2412,-51.982,-51.9817
28.8445,12,18,2412,-47.2445,-47.2444
28.8445,9,15,2412,-64.5956,-64.5956
28.8447,6,12,2412,-48.4045,-48.4044
28.8447,14,20,2412,-39.152,-39.1515
28.8447,16,22,2412,-58.8373,-58.838
28.8447,3,9,2412,-48.6713,-48.6713
28.8463,6,12,2412,-48.4045,-48.4045
28.8463,14,20,2412,-39.1522,-39.1516
28.8463,16,22,2412,-58.8371,-58.8379
28.8463,3,9,2412,-48.6713,-48.6713
28.8463,2,8,2412,-62.8205,-62.8204
28.8474,6,12,2412,-48.4045,-48.4045
28.8474,14,20,2412,-39.1523,-39.1516
28.8474,16,22,2412,-58.837,-58.8378
28.8474,3,9,2412,-48.6713,-48.6713
28.8474,2,8,2412,-62.8205,-62.8204
28.8479,6,12,2412,-48.4045,-48.4045
28.8479,14,20,2412,-39.1523,-39.1517
28.8479,16,22,2412,-58.837,-58.8377
28.8479,3,9,2412,-48.6713,-48.6713
28.8479,2,8,2412,-62.8205,-62.8204
28.848,15,21,2412,-57.8114,-57.8109
28.848,11,17,2412,-46.1083,-46.1077
28.848,18,24,2412,-51.9821,-51.9817
28.848,12,18,2412,-47.2446,-47.2444
28.848,9,15,2412,-64.5956,-64.5956
28.8486,12,18,2412,-47.2446,-47.2444
28.8486,6,12,2412,-48.4046,-48.4045
28.8486,14,20,2412,-39.1524,-39.1518
28.8486,3,9,2412,-48.6713,-48.6713
28.849,15,21,2412,-57.8115,-57.8109
28.849,11,17,2412,-46.1083,-46.1078
28.849,18,24,2412,-51.9822,-51.9818
28.849,12,18,2412,-47.2446,-47.2445
28.849,9,15,2412,-64.5956,-64.5956
28.8498,6,12,2412,-48.4046,-48.4045
28.8498,14,20,2412,-39.1525,-39.1518
28.8498,16,22,2412,-58.8368,-58.8376
28.8498,3,9,2412,-48.6713,-48.6713
28.8498,2,8,2412,-62.8205,-62.8205
28.8503,6,12,2412,-48.4046,-48.4045
28.8503,14,20,2412,-39.1525,-39.1519
28.8503,16,22,2412,-58.8367,-58.8375
28.8503,3,9,2412,-48.6713,-48.6713
28.8503,2,8,2412,-62.8205,-62.8205
28.8508,6,12,2412,-48.4046,-48.4045
28.8508,14,20,2412,-39.1526,-39.152
28.8508,16,22,2412,-58.8367,-58.8375
28.8508,3,9,2412,-48.6713,-48.6713
28.8508,2,8,2412,-62.8205,-62.8205
28.8514,6,12,2412,-48.4046,-48.4045
28.8514,14,20,2412,-39.1526,-39.152
28.8514,16,22,2412,-58.8366,-58.8374
28.8514,3,9,2412,-48.6713,-48.6713
28.8514,2,8,2412,-62.8205,-62.8205
28.8516,6,12,2412,-48.4046,-48.4045
28.8516,14,20,2412,-39.1526,-39.1521
28.8516,16,22,2412,-58.8366,-58.8373
28.8516,3,9,2412,-48.6713,-48.6713
28.8516,2,8,2412,-62.8205,-62.8205
28.8531,15,21,2412,-57.8116,-57.811
28.8531,11,17,2412,-46.1084,-46.1079
28.8531,18,24,2412,-51.9823,-51.9818
28.8531,12,18,2412,-47.2446,-47.2445
28.8531,9,15,2412,-64.5956,-64.5956
28.8538,6,12,2412,-48.4046,-48.4045
28.8538,14,20,2412,-39.1528,-39.1522
28.8538,16,22,2412,-58.8364,-58.8372
28.8538,3,9,2412,-48.6713,-48.6713
28.8538,2,8,2412,-62.8206,-62.8205
28.8554,6,12,2412,-48.4046,-48.4045
28.8554,14,20,2412,-39.1529,-39.1522
28.8554,16,22,2412,-58.8362,-58.8371
28.8554,3,9,2412,-48.6713,-48.6713
28.8554,2,8,2412,-62.8206,-62.8205
28.8557,15,21,2412,-57.8118,-57.8111
28.8557,11,17,2412,-46.1086,-46.1079
28.8557,18,24,2412,-51.9824,-51.9819
28.8557,12,18,2412,-47.2447,-47.2445
28.8557,9,15,2412,-64.5956,-64.5956
28.8559,6,12,2412,-48.4046,-48.4045
28.8559,14,20,2412,-39.153,-39.1523
28.8559,3,9,2412,-48.6713,-48.6713
28.8568,6,12,2412,-48.4046,-48.4046
28.8568,14,20,2412,-39.1531,-39.1524
28.8568,16,22,2412,-58.8361,-58.837
28.8568,3,9,2412,-48.6713,-48.6713
28.8568,2,8,2412,-62.8206,-62.8205
28.8569,15,21,2412,-57.8119,-57.8112
28.8569,11,17,2412,-46.1087,-46.108
28.8569,18,24,2412,-51.9824,-51.9819
28.8569,12,18,2412,-47.2447,-47.2445
28.8569,9,15,2412,-64.5956,-64.5956
28.857,15,21,2412,-57.8119,-57.8112
28.857,11,17,2412,-46.1087,-46.1081
28.857,18,24,2412,-51.9824,-51.982
28.857,12,18,2412,-47.2447,-47.2445
28.857,9,15,2412,-64.5956,-64.5956
28.8574,6,12,2412,-48.4046,-48.4046
28.8574,14,20,2412,-39.1531,-39.1525
28.8574,3,9,2412,-48.6713,-48.6713
28.8581,15,21,2412,-57.8119,-57.8113
28.8581,11,17,2412,-46.1087,-46.1081
28.8581,18,24,2412,-51.9825,-51.982
28.8581,12,18,2412,-47.2447,-47.2445
28.8581,9,15,2412,-64.5956,-64.5956
28.8583,15,21,2412,-57.8119,-57.8114
28.8583,11,17,2412,-46.1087,-46.1082
28.8583,18,24,2412,-51.9825,-51.9821
28.8583,12,18,2412,-47.2447,-47.2446
28.8583,9,15,2412,-64.5956,-64.5956
28.8584,6,12,2412,-48.4047,-48.4046
28.8584,14,20,2412,-39.1532,-39.1525
28.8584,16,22,2412,-58.8359,-58.8369
28.8584,3,9,2412,-48.6713,-48.6713
28.8584,2,8,2412,-62.8206,-62.8205
28.8586,15,21,2412,-57.812,-57.8114
28.8586,11,17,2412,-46.1087,-46.1083
28.8586,18,24,2412,-51.9825,-51.9821
28.8586,12,18,2412,-47.2447,-47.2446
28.8586,9,15,2412,-64.5956,-64.5956
28.8592,6,12,2412,-48.4047,-48.4046
28.8592,14,20,2412,-39.1533,-39.1526
28.8592,16,22,2412,-58.8359,-58.8368
28.8592,3,9,2412,-48.6713,-48.6713
28.8599,15,21,2412,-57.812,-57.8115
28.8599,11,17,2412,-46.1088,-46.1083
28.8599,18,24,2412,-51.9825,-51.9822
28.8599,12,18,2412,-47.2447,-47.2446
28.8599,9,15,2412,-64.5956,-64.5956
28.8603,6,12,2412,-48.4047,-48.4046
28.8603,14,20,2412,-39.1534,-39.1527
28.8603,3,9,2412,-48.6713,-48.6713
28.8607,15,21,2412,-57.8121,-57.8115
28.8607,11,17,2412,-46.1088,-46.1084
28.8607,18,24,2412,-51.9826,-51.9822
28.8607,12,18,2412,-47.2447,-47.2446
28.8607,9,15,2412,-64.5956,-64.5956
28.8613,15,21,2412,-57.8121,-57.8116
28.8613,11,17,2412,-46.1089,-46.1084
28.8613,18,24,2412,-51.9826,-51.9822
28.8613,12,18,2412,-47.2447,-47.2446
28.8613,9,15,2412,-64.5956,-64.5956
28.8614,15,21,2412,-57.8121,-57.8116
28.8614,11,17,2412,-46.1089,-46.1085
28.8614,18,24,2412,-51.9826,-51.9823
28.8614,12,18,2412,-47.2447,-47.2446
28.8614,9,15,2412,-64.5956,-64.5956
28.8619,15,21,2412,-57.8121,-57.8117
28.8619,11,17,2412,-46.1089,-46.1085
28.8619,18,24,2412,-51.9826,-51.9823
28.8619,12,18,2412,-47.2447,-47.2446
28.8619,9,15,2412,-64.5956,-64.5956
28.8621,15,21,2412,-57.8121,-57.8117
28.8621,11,17,2412,-46.1089,-46.1085
28.8621,18,24,2412,-51.9826,-51.9823
28.8621,12,18,2412,-47.2447,-47.2446
28.8621,9,15,2412,-64.5956,-64.5956
28.8626,6,12,2412,-48.4047,-48.4046
28.8626,14,20,2412,-39.1536,-39.1528
28.8626,16,22,2412,-58.8355,-58.8367
28.8626,3,9,2412,-48.6713,-48.6713
28.8626,2,8,2412,-62.8206,-62.8205
28.8645,6,12,2412,-48.4047,-48.4046
28.8645,14,20,2412,-39.1537,-39.1529
28.8645,3,9,2412,-48.6713,-48.6713
28.8645,2,8,2412,-62.8206,-62.8205
28.866,6,12,2412,-48.4047,-48.4046
28.866,14,20,2412,-39.1537,-39.153
28.866,16,22,2412,-58.8353,-58.8365
28.866,3,9,2412,-48.6713,-48.6713
28.866,2,8,2412,-62.8206,-62.8205
28.8662,6,12,2412,-48.4047,-48.4046
28.8662,14,20,2412,-39.1539,-39.153
28.8662,16,22,2412,-58.8352,-58.8364
28.8662,3,9,2412,-48.6713,-48.6713
28.8663,15,21,2412,-57.8123,-57.8118
28.8663,11,17,2412,-46.1091,-46.1086
28.8663,18,24,2412,-51.9827,-51.9824
28.8663,12,18,2412,-47.2448,-47.2447
28.8663,9,15,2412,-64.5956,-64.5956
28.8679,6,12,2412,-48.4047,-48.4046
28.8679,14,20,2412,-39.154,-39.1531
28.8679,16,22,2412,-58.835,-58.8363
28.8679,3,9,2412,-48.6713,-48.6713
28.8679,2,8,2412,-62.8207,-62.8206
28.868,15,21,2412,-57.8124,-57.8119
28.868,11,17,2412,-46.1092,-46.1086
28.868,18,24,2412,-51.9828,-51.9824
28.868,12,18,2412,-47.2448,-47.2447
28.868,9,15,2412,-64.5956,-64.5956
28.8685,6,12,2412,-48.4048,-48.4047
28.8685,14,20,2412,-39.1541,-39.1532
28.8685,16,22,2412,-58.8349,-58.8361
28.8685,3,9,2412,-48.6713,-48.6713
28.8685,2,8,2412,-62.8207,-62.8206
28.8691,6,12,2412,-48.4048,-48.4047
28.8691,14,20,2412,-39.1541,-39.1533
28.8691,16,22,2412,-58.8349,-58.836
28.8691,3,9,2412,-48.6713,-48.6713
28.8691,2,8,2412,-62.8207,-62.8206
28.8705,6,12,2412,-48.4048,-48.4047
28.8705,14,20,2412,-39.1542,-39.1534
28.8705,16,22,2412,-58.8347,-58.8359
28.8705,3,9,2412,-48.6713,-48.6713
28.8705,2,8,2412,-62.8207,-62.8206
28.8706,4,10,2412,-60.1699,-60.1672
28.8706,1,7,2412,-60.4129,-60.414
28.8706,5,11,2412,-55.951,-55.9494
28.8706,0,6,2412,-52.0501,-52.0464
28.8713,1,7,2412,-60.4129,-60.4139
28.8713,5,11,2412,-55.9511,-55.9496
28.8713,0,6,2412,-52.0501,-52.0468
28.8728,1,7,2412,-60.4129,-60.4138
28.8728,5,11,2412,-55.9511,-55.9497
28.8728,0,6,2412,-52.0502,-52.0471
28.873,6,12,2412,-48.4048,-48.4047
28.873,14,20,2412,-39.1544,-39.1535
28.873,16,22,2412,-58.8345,-58.8357
28.873,3,9,2412,-48.6713,-48.6713
28.873,2,8,2412,-62.8207,-62.8206
28.8731,6,12,2412,-48.4048,-48.4047
28.8731,14,20,2412,-39.1544,-39.1536
28.8731,16,22,2412,-58.8345,-58.8356
28.8731,3,9,2412,-48.6713,-48.6713
28.8731,2,8,2412,-62.8207,-62.8206
28.8733,4,10,2412,-60.17,-60.1675
28.8733,1,7,2412,-60.4129,-60.4137
28.8733,5,11,2412,-55.9511,-55.9498
28.8733,0,6,2412,-52.0502,-52.0474
28.8744,6,12,2412,-48.4048,-48.4047
28.8744,14,20,2412,-39.1546,-39.1537
28.8744,16,22,2412,-58.8344,-58.8355
28.8744,3,9,2412,-48.6713,-48.6713
28.8744,2,8,2412,-62.8207,-62.8206
28.8747,4,10,2412,-60.17,-60.1677
28.8747,1,7,2412,-60.4129,-60.4136
28.8747,5,11,2412,-55.9511,-55.95
28.8747,0,6,2412,-52.0502,-52.0477
28.8748,6,12,2412,-48.4048,-48.4047
28.8748,14,20,2412,-39.1546,-39.1538
28.8748,16,22,2412,-58.8343,-58.8354
28.8748,3,9,2412,-48.6713,-48.6713
28.8748,2,8,2412,-62.8207,-62.8206
28.8754,6,12,2412,-48.4048,-48.4047
28.8754,14,20,2412,-39.1546,-39.1539
28.8754,16,22,2412,-58.8343,-58.8353
28.8754,3,9,2412,-48.6713,-48.6713
28.8754,2,8,2412,-62.8207,-62.8206
28.8758,15,21,2412,-57.8128,-57.8119
28.8758,11,17,2412,-46.1095,-46.1087
28.8758,18,24,2412,-51.983,-51.9825
28.8758,12,18,2412,-47.2449,-47.2447
28.8758,9,15,2412,-64.5956,-64.5956
28.8763,15,21,2412,-57.8128,-57.812
28.8763,11,17,2412,-46.1095,-46.1088
28.8763,18,24,2412,-51.9831,-51.9825
28.8763,12,18,2412,-47.2449,-47.2447
28.8763,9,15,2412,-64.5956,-64.5956
28.8779,4,10,2412,-60.1701,-60.168
28.8779,1,7,2412,-60.4128,-60.4135
28.8779,5,11,2412,-55.9511,-55.9501
28.8779,0,6,2412,-52.0503,-52.048
28.8858,15,21,2412,-57.8133,-57.8122
28.8858,11,17,2412,-46.1099,-46.1089
28.8858,18,24,2412,-51.9834,-51.9826
28.8858,12,18,2412,-47.245,-47.2448
28.8858,9,15,2412,-64.5955,-64.5956
28.8863,15,21,2412,-57.8133,-57.8123
28.8863,11,17,2412,-46.11,-46.109
28.8863,18,24,2412,-51.9834,-51.9827
28.8863,12,18,2412,-47.245,-47.2448
28.8863,9,15,2412,-64.5955,-64.5956
28.8865,15,21,2412,-57.8133,-57.8124
28.8865,11,17,2412,-46.11,-46.1091
28.8865,18,24,2412,-51.9834,-51.9828
28.8865,12,18,2412,-47.245,-47.2448
28.8865,9,15,2412,-64.5955,-64.5956
28.8872,15,21,2412,-57.8133,-57.8125
28.8872,11,17,2412,-46.11,-46.1092
28.8872,18,24,2412,-51.9834,-51.9828
28.8872,12,18,2412,-47.245,-47.2448
28.8872,9,15,2412,-64.5955,-64.5956
28.8921,4,10,2412,-60.1704,-60.1682
28.8921,1,7,2412,-60.4127,-60.4134
28.8921,5,11,2412,-55.9513,-55.9502
28.8921,0,6,2412,-52.0508,-52.0482
28.8929,4,10,2412,-60.1705,-60.1684
28.8929,1,7,2412,-60.4127,-60.4134
28.8929,5,11,2412,-55.9513,-55.9503
28.8929,0,6,2412,-52.0508,-52.0485
28.8932,6,12,2412,-48.405,-48.4048
28.8932,14,20,2412,-39.1561,-39.1541
28.8932,16,22,2412,-58.8325,-58.835
28.8932,3,9,2412,-48.6712,-48.6713
28.8932,2,8,2412,-62.8208,-62.8207
28.8938,6,12,2412,-48.405,-48.4048
28.8938,14,20,2412,-39.1562,-39.1543
28.8938,16,22,2412,-58.8324,-58.8347
28.8938,3,9,2412,-48.6712,-48.6713
28.8938,2,8,2412,-62.8208,-62.8207
28.8943,15,21,2412,-57.8137,-57.8126
28.8943,11,17,2412,-46.1103,-46.1093
28.8943,18,24,2412,-51.9836,-51.9829
28.8943,12,18,2412,-47.2451,-47.2449
28.8943,9,15,2412,-64.5955,-64.5956
28.8946,4,10,2412,-60.1705,-60.1686
28.8946,1,7,2412,-60.4127,-60.4133
28.8946,5,11,2412,-55.9514,-55.9504
28.8946,0,6,2412,-52.0508,-52.0487
28.8949,15,21,2412,-57.8137,-57.8127
28.8949,11,17,2412,-46.1103,-46.1094
28.8949,18,24,2412,-51.9837,-51.983
28.8949,12,18,2412,-47.2451,-47.2449
28.8949,9,15,2412,-64.5955,-64.5956
28.8952,4,10,2412,-60.1705,-60.1688
28.8952,1,7,2412,-60.4127,-60.4132
28.8952,5,11,2412,-55.9514,-55.9505
28.8952,0,6,2412,-52.0509,-52.0489
28.8957,14,20,2412,-39.1564,-39.1545
28.8957,16,22,2412,-58.8323,-58.8345
28.8957,3,9,2412,-48.6712,-48.6713
28.8962,6,12,2412,-48.405,-48.4048
28.8962,14,20,2412,-39.1564,-39.1547
28.8962,16,22,2412,-58.8322,-58.8343
28.8962,3,9,2412,-48.6712,-48.6713
28.8962,2,8,2412,-62.8209,-62.8207
28.8964,15,21,2412,-57.8138,-57.8128
28.8964,11,17,2412,-46.1104,-46.1095
28.8964,18,24,2412,-51.9837,-51.9831
28.8964,12,18,2412,-47.2452,-47.2449
28.8964,9,15,2412,-64.5955,-64.5956
28.8967,6,12,2412,-48.405,-48.4048
28.8967,14,20,2412,-39.1564,-39.1549
28.8967,16,22,2412,-58.8322,-58.834
28.8967,3,9,2412,-48.6712,-48.6713
28.8967,2,8,2412,-62.8209,-62.8207
28.8973,6,12,2412,-48.4051,-48.4049
28.8973,14,20,2412,-39.1565,-39.155
28.8973,16,22,2412,-58.8321,-58.8338
28.8973,3,9,2412,-48.6712,-48.6713
28.8974,4,10,2412,-60.1706,-60.169
28.8974,1,7,2412,-60.4127,-60.4132
28.8974,5,11,2412,-55.9514,-55.9506
28.8974,0,6,2412,-52.0509,-52.0491
28.8979,6,12,2412,-48.4051,-48.4049
28.8979,14,20,2412,-39.1565,-39.1552
28.8979,16,22,2412,-58.832,-58.8337
28.8979,2,8,2412,-62.8209,-62.8207
28.898,4,10,2412,-60.1706,-60.1692
28.898,1,7,2412,-60.4127,-60.4131
28.898,5,11,2412,-55.9514,-55.9507
28.898,0,6,2412,-52.0509,-52.0493
28.8987,6,12,2412,-48.4051,-48.4049
28.8987,14,20,2412,-39.1566,-39.1553
28.8987,16,22,2412,-58.832,-58.8335
28.8987,2,8,2412,-62.8209,-62.8207
28.899,15,21,2412,-57.8139,-57.8129
28.899,11,17,2412,-46.1105,-46.1096
28.899,18,24,2412,-51.9838,-51.9831
28.899,12,18,2412,-47.2452,-47.2449
28.899,9,15,2412,-64.5955,-64.5955
28.8998,15,21,2412,-57.8139,-57.813
28.8998,11,17,2412,-46.1105,-46.1097
28.8998,18,24,2412,-51.9838,-51.9832
28.8998,12,18,2412,-47.2452,-47.245
28.8998,9,15,2412,-64.5955,-64.5955
28.9,6,12,2412,-48.4051,-48.4049
28.9,14,20,2412,-39.1567,-39.1555
28.9,16,22,2412,-58.8318,-58.8333
28.9,3,9,2412,-48.6712,-48.6713
28.9,2,8,2412,-62.8209,-62.8208
28.9014,6,12,2412,-48.4051,-48.4049
28.9014,14,20,2412,-39.1568,-39.1556
28.9014,16,22,2412,-58.8317,-58.8332
28.9014,3,9,2412,-48.6712,-48.6713
28.9014,2,8,2412,-62.8209,-62.8208
28.9022,4,10,2412,-60.1707,-60.1693
28.9022,1,7,2412,-60.4126,-60.4131
28.9022,5,11,2412,-55.9515,-55.9508
28.9022,0,6,2412,-52.0511,-52.0495
28.9028,4,10,2412,-60.1707,-60.1694
28.9028,1,7,2412,-60.4126,-60.413
28.9028,5,11,2412,-55.9515,-55.9508
28.9028,0,6,2412,-52.0511,-52.0497
28.9063,6,12,2412,-48.4051,-48.405
28.9063,14,20,2412,-39.1572,-39.1558
28.9063,16,22,2412,-58.8312,-58.833
28.9063,3,9,2412,-48.6712,-48.6712
28.9063,2,8,2412,-62.8209,-62.8208
28.9068,6,12,2412,-48.4052,-48.405
28.9068,14,20,2412,-39.1573,-39.1559
28.9068,16,22,2412,-58.8312,-58.8328
28.9068,3,9,2412,-48.6712,-48.6712
28.9068,2,8,2412,-62.8209,-62.8208
28.9096,6,12,2412,-48.4052,-48.405
28.9096,14,20,2412,-39.1575,-39.1561
28.9096,16,22,2412,-58.8309,-58.8326
28.9096,3,9,2412,-48.6712,-48.6712
28.9096,2,8,2412,-62.821,-62.8208
28.9102,6,12,2412,-48.4052,-48.405
28.9102,14,20,2412,-39.1576,-39.1562
28.9102,16,22,2412,-58.8308,-58.8324
28.9102,3,9,2412,-48.6712,-48.6712
28.9102,2,8,2412,-62.821,-62.8208
28.9103,6,12,2412,-48.4052,-48.405
28.9103,14,20,2412,-39.1576,-39.1564
28.9103,16,22,2412,-58.8308,-58.8323
28.9103,3,9,2412,-48.6712,-48.6712
28.9103,2,8,2412,-62.821,-62.8208
28.9108,15,21,2412,-57.8144,-57.8132
28.9108,11,17,2412,-46.111,-46.1098
28.9108,18,24,2412,-51.9842,-51.9833
28.9108,12,18,2412,-47.2453,-47.245
28.9108,9,15,2412,-64.5955,-64.5955
28.9113,15,21,2412,-57.8145,-57.8133
28.9113,11,17,2412,-46.111,-46.11
28.9113,18,24,2412,-51.9842,-51.9834
28.9113,12,18,2412,-47.2453,-47.245
28.9113,9,15,2412,-64.5955,-64.5955
28.9143,6,12,2412,-48.4052,-48.405
28.9143,14,20,2412,-39.1579,-39.1565
28.9143,16,22,2412,-58.8304,-58.8321
28.9143,3,9,2412,-48.6712,-48.6712
28.9143,2,8,2412,-62.821,-62.8209
28.9148,6,12,2412,-48.4052,-48.4051
28.9148,14,20,2412,-39.158,-39.1567
28.9148,16,22,2412,-58.8304,-58.8319
28.9148,3,9,2412,-48.6712,-48.6712
28.9148,2,8,2412,-62.821,-62.8209
28.9153,6,12,2412,-48.4052,-48.4051
28.9153,14,20,2412,-39.158,-39.1568
28.9153,16,22,2412,-58.8303,-58.8318
28.9153,3,9,2412,-48.6712,-48.6712
28.9153,2,8,2412,-62.821,-62.8209
28.9162,6,12,2412,-48.4053,-48.4051
28.9162,14,20,2412,-39.1581,-39.1569
28.9162,16,22,2412,-58.8302,-58.8316
28.9162,3,9,2412,-48.6712,-48.6712
28.9162,2,8,2412,-62.821,-62.8209
28.9167,6,12,2412,-48.4053,-48.4051
28.9167,14,20,2412,-39.1581,-39.1571
28.9167,16,22,2412,-58.8302,-58.8315
28.9167,3,9,2412,-48.6712,-48.6712
28.9167,2,8,2412,-62.821,-62.8209
28.9169,6,12,2412,-48.4053,-48.4051
28.9169,14,20,2412,-39.1581,-39.1572
28.9169,16,22,2412,-58.8302,-58.8313
28.9169,3,9,2412,-48.6712,-48.6712
28.9169,2,8,2412,-62.821,-62.8209
28.9171,15,21,2412,-57.8147,-57.8134
28.9171,11,17,2412,-46.1113,-46.1101
28.9171,18,24,2412,-51.9844,-51.9835
28.9171,12,18,2412,-47.2454,-47.2451
28.9172,15,21,2412,-57.8148,-57.8136
28.9172,11,17,2412,-46.1113,-46.1102
28.9172,18,24,2412,-51.9844,-51.9836
28.9177,15,21,2412,-57.8148,-57.8137
28.9177,11,17,2412,-46.1113,-46.1103
28.9177,18,24,2412,-51.9844,-51.9837
28.9177,12,18,2412,-47.2454,-47.2451
28.9177,9,15,2412,-64.5955,-64.5955
28.9179,6,12,2412,-48.4053,-48.4051
28.9179,14,20,2412,-39.1582,-39.1573
28.9179,16,22,2412,-58.8301,-58.8312
28.9179,3,9,2412,-48.6712,-48.6712
28.9179,2,8,2412,-62.821,-62.8209
28.918,6,12,2412,-48.4053,-48.4052
28.918,14,20,2412,-39.1582,-39.1574
28.918,16,22,2412,-58.8301,-58.8311
28.918,3,9,2412,-48.6712,-48.6712
28.918,2,8,2412,-62.821,-62.8209
28.9182,15,21,2412,-57.8148,-57.8138
28.9182,11,17,2412,-46.1113,-46.1104
28.9182,18,24,2412,-51.9844,-51.9837
28.9182,12,18,2412,-47.2454,-47.2451
28.9182,9,15,2412,-64.5955,-64.5955
28.9191,15,21,2412,-57.8148,-57.8139
28.9191,11,17,2412,-46.1114,-46.1105
28.9191,18,24,2412,-51.9845,-51.9838
28.9191,12,18,2412,-47.2454,-47.2452
28.9191,9,15,2412,-64.5955,-64.5955
28.92,6,12,2412,-48.4053,-48.4052
28.92,14,20,2412,-39.1584,-39.1575
28.92,16,22,2412,-58.8299,-58.831
28.92,3,9,2412,-48.6712,-48.6712
28.92,2,8,2412,-62.821,-62.8209
28.9202,6,12,2412,-48.4053,-48.4052
28.9202,14,20,2412,-39.1584,-39.1576
28.9202,16,22,2412,-58.8299,-58.8309
28.9202,3,9,2412,-48.6712,-48.6712
28.9202,2,8,2412,-62.821,-62.8209
28.9207,6,12,2412,-48.4053,-48.4052
28.9207,14,20,2412,-39.1585,-39.1577
28.9207,16,22,2412,-58.8298,-58.8308
28.9207,3,9,2412,-48.6712,-48.6712
28.9207,2,8,2412,-62.821,-62.821
28.9209,6,12,2412,-48.4053,-48.4052
28.9209,14,20,2412,-39.1585,-39.1577
28.9209,16,22,2412,-58.8298,-58.8307
28.9209,3,9,2412,-48.6712,-48.6712
28.9209,2,8,2412,-62.821,-62.821
28.9215,6,12,2412,-48.4053,-48.4052
28.9215,14,20,2412,-39.1585,-39.1578
28.9215,16,22,2412,-58.8297,-58.8306
28.9215,3,9,2412,-48.6712,-48.6712
28.9215,2,8,2412,-62.821,-62.821
28.9225,6,12,2412,-48.4053,-48.4052
28.9225,14,20,2412,-39.1586,-39.1579
28.9225,16,22,2412,-58.8296,-58.8305
28.9225,3,9,2412,-48.6712,-48.6712
28.9225,2,8,2412,-62.821,-62.821
28.9234,6,12,2412,-48.4053,-48.4052
28.9234,14,20,2412,-39.1587,-39.158
28.9234,16,22,2412,-58.8295,-58.8304
28.9234,3,9,2412,-48.6712,-48.6712
28.9234,2,8,2412,-62.821,-62.821
28.9235,6,12,2412,-48.4053,-48.4052
28.9235,14,20,2412,-39.1587,-39.1581
